Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
26.42,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.080391883850098,0.2667170763015747,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,81.7008285522461,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1190776.625,1438602619.4713542,8.37524127960205,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,51.0,54.0,55.0,29.0,28.0,27.0,72.0,456.0,2.0,79.33512330055237,3196.0,1.0,91.0,2.1872105598449707
26.52,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.15825080871582,0.2651883363723755,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,73.14739990234375,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1188073.25,1438602619.4713542,8.37524127960205,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,51.0,54.0,55.0,29.0,28.0,27.0,72.0,456.0,2.0,79.33512330055237,3196.0,1.0,91.0,2.1872105598449707
26.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.15825080871582,0.2651883363723755,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,73.14739990234375,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1188073.25,1438602619.4713542,8.76884937286377,1443.0,948.0,14127.0,2.0,37.296913146972656,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
26.62,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.104521751403809,0.3039381504058838,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,58.26273727416992,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1259694.75,1438602619.4713542,8.76884937286377,1443.0,948.0,14127.0,2.0,37.296913146972656,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
26.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.104521751403809,0.3039381504058838,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,58.26273727416992,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1259694.75,1438602619.4713542,8.76884937286377,1205.0,459.0,12264.0,2.0,37.296913146972656,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,70.0,2.166651487350464
26.72,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.117583274841309,0.3093894422054291,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.66215896606445,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1208692.125,1438602619.4713542,8.76884937286377,1205.0,459.0,12264.0,2.0,37.296913146972656,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,70.0,2.166651487350464
26.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.117583274841309,0.3093894422054291,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.66215896606445,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1208692.125,1438602619.4713542,8.76884937286377,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
26.82,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.065322875976562,0.2901453673839569,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,57.2058219909668,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1164859.25,1438602619.4713542,8.76884937286377,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
26.92,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.110150337219238,0.2758923172950744,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.78361511230469,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1160843.375,1438602619.4713542,8.76884937286377,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.03,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.11764144897461,0.3104506134986877,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.26952362060547,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1229265.0,1438602619.4713542,8.76884937286377,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.13,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.132286071777344,0.3231633901596069,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,44.6090202331543,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1166877.375,1438602619.4713542,8.76884937286377,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.23,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.151792526245117,0.3032156527042389,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.58228302001953,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1106072.875,1438602619.4713542,8.76884937286377,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.151792526245117,0.3032156527042389,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.58228302001953,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1106072.875,1438602619.4713542,9.077683448791504,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.33,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.12114429473877,0.3094401657581329,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.33758544921875,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1100180.125,1438602619.4713542,9.077683448791504,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.43,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.117939949035645,0.3363970816135406,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.57695007324219,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1136536.625,1438602619.4713542,9.077683448791504,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.53,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.205398559570312,0.3349553346633911,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,47.44503784179688,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1181890.25,1438602619.4713542,9.077683448791504,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,53.0,32.0,28.0,34.0,72.0,456.0,2.0,81.38576149940491,3196.0,1.0,91.0,2.166651487350464
27.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.205398559570312,0.3349553346633911,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,47.44503784179688,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1181890.25,1438602619.4713542,8.048124313354492,1443.0,948.0,14127.0,2.0,37.47474670410156,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
27.63,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.156007766723633,0.3029288649559021,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.91530227661133,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1092253.0,1438602619.4713542,8.048124313354492,1443.0,948.0,14127.0,2.0,37.47474670410156,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
27.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.156007766723633,0.3029288649559021,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.91530227661133,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1092253.0,1438602619.4713542,8.048124313354492,1205.0,459.0,12264.0,2.0,37.47474670410156,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,70.0,2.1706268787384038
27.73,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.121283531188965,0.316408097743988,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.48673248291016,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1085520.875,1438602619.4713542,8.048124313354492,1205.0,459.0,12264.0,2.0,37.47474670410156,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,70.0,2.1706268787384038
27.75,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.121283531188965,0.316408097743988,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.48673248291016,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1085520.875,1438602619.4713542,8.048124313354492,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
27.83,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.152857780456543,0.2991113662719726,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,54.48248291015625,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1093052.875,1438602619.4713542,8.048124313354492,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
27.93,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.122273445129395,0.3253458738327026,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.64546585083008,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1183543.75,1438602619.4713542,8.048124313354492,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.03,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.155557632446289,0.3155290484428406,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,42.47885894775391,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1137061.875,1438602619.4713542,8.048124313354492,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.13,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.126435279846191,0.3068165183067322,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,48.59441757202149,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1091901.125,1438602619.4713542,8.048124313354492,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.23,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.171736717224121,0.2944083511829376,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.29482269287109,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1095396.375,1438602619.4713542,8.048124313354492,248.0,49.0,7848.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.26,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.171736717224121,0.2944083511829376,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,46.29482269287109,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1095396.375,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.33,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.086676597595215,0.3118261992931366,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,51.42698287963867,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1178820.5,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.43,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.214841842651367,0.3008979856967926,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.58698654174805,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1143678.75,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.53,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.14949893951416,0.3033038973808288,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.30546951293945,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1103760.0,1438602619.4713542,7.984431743621826,102.0,2.0,6330.0,1.0,21.892169952392575,2191.0,2361.0,3.0,56.0,55.0,56.0,28.0,27.0,31.0,72.0,456.0,2.0,81.38803839683533,3196.0,1.0,91.0,2.1706268787384038
28.57,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.14949893951416,0.3033038973808288,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,45.30546951293945,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1103760.0,1438602619.4713542,7.956311702728271,1443.0,948.0,14127.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
28.63,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.197831153869629,0.3217539489269256,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.0871467590332,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1096786.5,1438602619.4713542,7.956311702728271,1443.0,948.0,14127.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,91.0,2.1698148250579834
28.68,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.197831153869629,0.3217539489269256,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,49.0871467590332,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1096786.5,1438602619.4713542,7.956311702728271,1205.0,459.0,12264.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,70.0,2.1698148250579834
28.73,0.8149021665255228,25.190236409505207,0.09124589494119084,13.622021993001303,8.100051879882812,0.328679621219635,-1.0,72.59618631998698,156.34500630696616,0.5158612132072449,0.19983539481957754,2.6991535822550454,50.90885543823242,545026645.3333334,-1.0,2.9452712535858154,63401704106.666664,109432692736.0,7396142080.0,-1.0,-1.0,64.1374724706014,545000000.0,0.1333032175898552,14007255.0,97.74219185965401,1080460714.6666667,27587908.666666668,1956239.1666666667,904885290.6666666,-1.0,0.3630123833815257,-1.0,79195182.66666667,1140353.0,1438602619.4713542,7.956311702728271,1205.0,459.0,12264.0,2.0,35.821720123291016,2191.0,1651.0,3.0,50.0,52.0,53.0,27.0,22.0,27.0,72.0,456.0,2.0,77.88546681404114,3196.0,1.0,70.0,2.1698148250579834
